id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2018/2019,20,2019-01-18,Getafe CF,CD Alavés,4,0,1,6,5,25:16,22:23,https://www.mondefootball.fr/resume/primera-division-2018-2019-getafe-cf-cd-alaves/
2,2018/2019,20,2019-01-19,Real Madrid,Sevilla FC,2,0,1,3,4,30:24,31:22,https://www.mondefootball.fr/resume/primera-division-2018-2019-real-madrid-sevilla-fc/
3,2018/2019,20,2019-01-19,SD Huesca,Atlético Madrid,0,3,2,20,2,17:39,30:13,https://www.mondefootball.fr/resume/primera-division-2018-2019-sd-huesca-atletico-madrid/
4,2018/2019,20,2019-01-19,RC Celta,Valencia CF,1,2,2,17,8,32:34,19:18,https://www.mondefootball.fr/resume/primera-division-2018-2019-celta-vigo-valencia-cf/
5,2018/2019,20,2019-01-20,Real Betis,Girona FC,3,2,1,7,12,25:25,23:26,https://www.mondefootball.fr/resume/primera-division-2018-2019-real-betis-girona-fc/
6,2018/2019,20,2019-01-20,Villarreal CF,Athletic Club,1,1,X,19,14,21:26,21:26,https://www.mondefootball.fr/resume/primera-division-2018-2019-villarreal-cf-athletic-bilbao/
7,2018/2019,20,2019-01-20,Levante UD,Real Valladolid,2,0,1,10,16,32:35,17:23,https://www.mondefootball.fr/resume/primera-division-2018-2019-levante-ud-real-valladolid/
8,2018/2019,20,2019-01-20,Rayo Vallecano,Real Sociedad,2,2,X,18,9,24:36,25:24,https://www.mondefootball.fr/resume/primera-division-2018-2019-rayo-vallecano-real-sociedad/
9,2018/2019,20,2019-01-20,FC Barcelona,CD Leganés,3,1,1,1,15,56:21,18:24,https://www.mondefootball.fr/resume/primera-division-2018-2019-fc-barcelona-cd-leganes/
10,2018/2019,20,2019-01-21,SD Eibar,Espanyol Barcelona,3,0,1,11,13,24:28,21:30,https://www.mondefootball.fr/resume/primera-division-2018-2019-sd-eibar-espanyol-barcelona/
