id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2012/2013,26,2013-03-01,Getafe CF,Real Zaragoza,2,0,1,8,17,37:44,25:38,https://www.mondefootball.fr/resume/primera-division-2012-2013-getafe-cf-real-zaragoza/
2,2012/2013,26,2013-03-02,Real Madrid,FC Barcelona,2,1,1,3,1,64:24,83:30,https://www.mondefootball.fr/resume/primera-division-2012-2013-real-madrid-fc-barcelona/
3,2012/2013,26,2013-03-02,Deportivo La Coruña,Rayo Vallecano,0,0,X,20,9,29:56,34:43,https://www.mondefootball.fr/resume/primera-division-2012-2013-deportivo-la-coruna-rayo-vallecano/
4,2012/2013,26,2013-03-02,CA Osasuna,Athletic Club,0,1,2,15,14,22:28,31:50,https://www.mondefootball.fr/resume/primera-division-2012-2013-ca-osasuna-athletic-bilbao/
5,2012/2013,26,2013-03-02,Valencia CF,Levante UD,2,2,X,5,11,38:39,32:40,https://www.mondefootball.fr/resume/primera-division-2012-2013-valencia-cf-levante-ud/
6,2012/2013,26,2013-03-03,Granada CF,RCD Mallorca,1,2,2,16,19,25:38,26:49,https://www.mondefootball.fr/resume/primera-division-2012-2013-granada-cf-rcd-mallorca/
7,2012/2013,26,2013-03-03,Espanyol Barcelona,Real Valladolid,0,0,X,13,12,31:35,34:33,https://www.mondefootball.fr/resume/primera-division-2012-2013-espanyol-barcelona-real-valladolid/
8,2012/2013,26,2013-03-03,Málaga CF,Atlético Madrid,0,0,X,4,2,37:24,48:23,https://www.mondefootball.fr/resume/primera-division-2012-2013-malaga-cf-atletico-madrid/
9,2012/2013,26,2013-03-03,Real Sociedad,Real Betis,3,3,X,6,7,44:34,37:38,https://www.mondefootball.fr/resume/primera-division-2012-2013-real-sociedad-real-betis/
10,2012/2013,26,2013-03-04,Sevilla FC,RC Celta,4,1,1,10,18,38:38,25:36,https://www.mondefootball.fr/resume/primera-division-2012-2013-sevilla-fc-celta-vigo/
