id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2019/2020,15,2019-11-29,RC Celta,Real Valladolid,0,0,X,18,15,10:20,14:18,https://www.mondefootball.fr/resume/primera-division-2019-2020-celta-vigo-real-valladolid/
2,2019/2020,15,2019-11-30,CD Alavés,Real Madrid,1,2,2,14,2,17:20,30:11,https://www.mondefootball.fr/resume/primera-division-2019-2020-cd-alaves-real-madrid/
3,2019/2020,15,2019-11-30,Real Sociedad,SD Eibar,4,1,1,4,16,26:18,15:27,https://www.mondefootball.fr/resume/primera-division-2019-2020-real-sociedad-sd-eibar/
4,2019/2020,15,2019-11-30,RCD Mallorca,Real Betis,1,2,2,17,12,14:23,19:25,https://www.mondefootball.fr/resume/primera-division-2019-2020-rcd-mallorca-real-betis/
5,2019/2020,15,2019-11-30,Valencia CF,Villarreal CF,2,1,1,8,13,22:21,28:24,https://www.mondefootball.fr/resume/primera-division-2019-2020-valencia-cf-villarreal-cf/
6,2019/2020,15,2019-12-01,Sevilla FC,CD Leganés,1,0,1,3,20,19:14,8:25,https://www.mondefootball.fr/resume/primera-division-2019-2020-sevilla-fc-cd-leganes/
7,2019/2020,15,2019-12-01,Athletic Club,Granada CF,2,0,1,5,10,17:9,20:20,https://www.mondefootball.fr/resume/primera-division-2019-2020-athletic-bilbao-granada-cf/
8,2019/2020,15,2019-12-01,Espanyol Barcelona,CA Osasuna,2,4,2,19,9,10:28,21:17,https://www.mondefootball.fr/resume/primera-division-2019-2020-espanyol-barcelona-ca-osasuna/
9,2019/2020,15,2019-12-01,Getafe CF,Levante UD,4,0,1,7,11,23:16,18:21,https://www.mondefootball.fr/resume/primera-division-2019-2020-getafe-cf-levante-ud/
10,2019/2020,15,2019-12-01,Atlético Madrid,FC Barcelona,0,1,2,6,1,16:10,36:16,https://www.mondefootball.fr/resume/primera-division-2019-2020-atletico-madrid-fc-barcelona/
