id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2017/2018,28,2018-03-09,Girona FC,Deportivo La Coruña,2,0,1,7,19,40:36,25:59,https://www.mondefootball.fr/resume/primera-division-2017-2018-girona-fc-deportivo-la-coruna/
2,2017/2018,28,2018-03-10,SD Eibar,Real Madrid,1,2,2,9,3,35:41,67:30,https://www.mondefootball.fr/resume/primera-division-2017-2018-sd-eibar-real-madrid/
3,2017/2018,28,2018-03-10,Sevilla FC,Valencia CF,0,2,2,5,4,36:42,54:30,https://www.mondefootball.fr/resume/primera-division-2017-2018-sevilla-fc-valencia-cf/
4,2017/2018,28,2018-03-10,Getafe CF,Levante UD,0,1,2,11,17,33:26,23:42,https://www.mondefootball.fr/resume/primera-division-2017-2018-getafe-cf-levante-ud/
5,2017/2018,28,2018-03-10,Málaga CF,FC Barcelona,0,2,2,20,1,16:45,72:13,https://www.mondefootball.fr/resume/primera-division-2017-2018-malaga-cf-fc-barcelona/
6,2017/2018,28,2018-03-11,Espanyol Barcelona,Real Sociedad,2,1,1,13,15,26:34,50:50,https://www.mondefootball.fr/resume/primera-division-2017-2018-espanyol-barcelona-real-sociedad/
7,2017/2018,28,2018-03-11,Atlético Madrid,RC Celta,3,0,1,2,10,48:12,45:42,https://www.mondefootball.fr/resume/primera-division-2017-2018-atletico-madrid-celta-vigo/
8,2017/2018,28,2018-03-11,UD Las Palmas,Villarreal CF,0,2,2,18,6,20:57,38:32,https://www.mondefootball.fr/resume/primera-division-2017-2018-ud-las-palmas-villarreal-cf/
9,2017/2018,28,2018-03-11,Athletic Club,CD Leganés,2,0,1,12,14,29:31,23:34,https://www.mondefootball.fr/resume/primera-division-2017-2018-athletic-bilbao-cd-leganes/
10,2017/2018,28,2018-03-12,CD Alavés,Real Betis,1,3,2,16,8,25:42,46:53,https://www.mondefootball.fr/resume/primera-division-2017-2018-cd-alaves-real-betis/
