id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2020/2021,27,2021-03-12,Levante UD,Valencia CF,1,0,1,9,12,36:35,32:37,https://www.mondefootball.fr/resume/primera-division-2020-2021-levante-ud-valencia-cf/
2,2020/2021,27,2021-03-13,CD Alavés,Cádiz CF,1,1,X,18,14,23:43,23:42,https://www.mondefootball.fr/resume/primera-division-2020-2021-cd-alaves-cadiz-cf/
3,2020/2021,27,2021-03-13,Real Madrid,Elche CF,2,1,1,3,17,46:22,24:41,https://www.mondefootball.fr/resume/primera-division-2020-2021-real-madrid-elche-cf/
4,2020/2021,27,2021-03-13,CA Osasuna,Real Valladolid,0,0,X,13,16,23:35,25:37,https://www.mondefootball.fr/resume/primera-division-2020-2021-ca-osasuna-real-valladolid/
5,2020/2021,27,2021-03-13,Getafe CF,Atlético Madrid,0,0,X,15,1,21:32,50:18,https://www.mondefootball.fr/resume/primera-division-2020-2021-getafe-cf-atletico-madrid/
6,2020/2021,27,2021-03-14,RC Celta,Athletic Club,0,0,X,10,11,34:40,37:31,https://www.mondefootball.fr/resume/primera-division-2020-2021-celta-vigo-athletic-bilbao/
7,2020/2021,27,2021-03-14,Granada CF,Real Sociedad,1,0,1,8,5,33:44,43:22,https://www.mondefootball.fr/resume/primera-division-2020-2021-granada-cf-real-sociedad/
8,2020/2021,27,2021-03-14,SD Eibar,Villarreal CF,1,3,2,19,7,21:32,37:30,https://www.mondefootball.fr/resume/primera-division-2020-2021-sd-eibar-villarreal-cf/
9,2020/2021,27,2021-03-14,Sevilla FC,Real Betis,1,0,1,4,6,38:20,36:41,https://www.mondefootball.fr/resume/primera-division-2020-2021-sevilla-fc-real-betis/
10,2020/2021,27,2021-03-15,FC Barcelona,SD Huesca,4,1,1,2,20,61:23,26:44,https://www.mondefootball.fr/resume/primera-division-2020-2021-fc-barcelona-sd-huesca/
