id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2014/2015,17,2015-01-03,Atlético Madrid,Levante UD,3,1,1,3,17,34:15,13:33,https://www.mondefootball.fr/resume/primera-division-2014-2015-atletico-madrid-levante-ud/
2,2014/2015,17,2015-01-03,Sevilla FC,RC Celta,1,0,1,5,9,27:19,17:19,https://www.mondefootball.fr/resume/primera-division-2014-2015-sevilla-fc-celta-vigo/
3,2014/2015,17,2015-01-03,Elche CF,Villarreal CF,2,2,X,20,6,15:34,29:16,https://www.mondefootball.fr/resume/primera-division-2014-2015-elche-cf-villarreal-cf/
4,2014/2015,17,2015-01-03,Deportivo La Coruña,Athletic Club,1,0,1,16,12,14:27,14:21,https://www.mondefootball.fr/resume/primera-division-2014-2015-deportivo-la-coruna-athletic-bilbao/
5,2014/2015,17,2015-01-03,Málaga CF,UD Almería,1,2,2,7,15,21:17,15:25,https://www.mondefootball.fr/resume/primera-division-2014-2015-malaga-cf-ud-almeria/
6,2014/2015,17,2015-01-04,Getafe CF,Rayo Vallecano,1,2,2,14,11,13:22,19:32,https://www.mondefootball.fr/resume/primera-division-2014-2015-getafe-cf-rayo-vallecano/
7,2014/2015,17,2015-01-04,Valencia CF,Real Madrid,2,1,1,4,1,31:14,58:16,https://www.mondefootball.fr/resume/primera-division-2014-2015-valencia-cf-real-madrid/
8,2014/2015,17,2015-01-04,Espanyol Barcelona,SD Eibar,1,2,2,10,8,21:26,21:23,https://www.mondefootball.fr/resume/primera-division-2014-2015-espanyol-barcelona-sd-eibar/
9,2014/2015,17,2015-01-04,Real Sociedad,FC Barcelona,1,0,1,13,2,18:22,41:8,https://www.mondefootball.fr/resume/primera-division-2014-2015-real-sociedad-fc-barcelona/
10,2014/2015,17,2015-01-05,Córdoba CF,Granada CF,2,0,1,18,19,13:27,10:28,https://www.mondefootball.fr/resume/primera-division-2014-2015-cordoba-cf-granada-cf/
