id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2020/2021,7,2020-10-23,Elche CF,Valencia CF,2,1,1,11,14,5:9,9:11,https://www.mondefootball.fr/resume/primera-division-2020-2021-elche-cf-valencia-cf/
2,2020/2021,7,2020-10-24,FC Barcelona,Real Madrid,1,3,2,5,1,15:7,11:4,https://www.mondefootball.fr/resume/primera-division-2020-2021-fc-barcelona-real-madrid/
3,2020/2021,7,2020-10-24,CA Osasuna,Athletic Club,1,0,1,9,17,6:6,6:9,https://www.mondefootball.fr/resume/primera-division-2020-2021-ca-osasuna-athletic-bilbao/
4,2020/2021,7,2020-10-24,Sevilla FC,SD Eibar,0,1,2,8,13,7:6,5:6,https://www.mondefootball.fr/resume/primera-division-2020-2021-sevilla-fc-sd-eibar/
5,2020/2021,7,2020-10-24,Atlético Madrid,Real Betis,2,0,1,3,12,13:2,7:11,https://www.mondefootball.fr/resume/primera-division-2020-2021-atletico-madrid-real-betis/
6,2020/2021,7,2020-10-25,Real Valladolid,CD Alavés,0,2,2,20,15,5:11,5:8,https://www.mondefootball.fr/resume/primera-division-2020-2021-real-valladolid-cd-alaves/
7,2020/2021,7,2020-10-25,Cádiz CF,Villarreal CF,0,0,X,7,6,6:6,8:8,https://www.mondefootball.fr/resume/primera-division-2020-2021-cadiz-cf-villarreal-cf/
8,2020/2021,7,2020-10-25,Getafe CF,Granada CF,0,1,2,10,2,5:6,10:8,https://www.mondefootball.fr/resume/primera-division-2020-2021-getafe-cf-granada-cf/
9,2020/2021,7,2020-10-25,Real Sociedad,SD Huesca,4,1,1,4,19,14:3,5:10,https://www.mondefootball.fr/resume/primera-division-2020-2021-real-sociedad-sd-huesca/
10,2020/2021,7,2020-10-26,Levante UD,RC Celta,1,1,X,18,16,7:12,4:10,https://www.mondefootball.fr/resume/primera-division-2020-2021-levante-ud-celta-vigo/
