id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2020/2021,21,2021-01-29,Real Valladolid,SD Huesca,1,3,2,16,20,21:32,17:30,https://www.mondefootball.fr/resume/primera-division-2020-2021-real-valladolid-sd-huesca/
2,2020/2021,21,2021-01-30,SD Eibar,Sevilla FC,0,2,2,15,4,17:23,30:16,https://www.mondefootball.fr/resume/primera-division-2020-2021-sd-eibar-sevilla-fc/
3,2020/2021,21,2021-01-30,Real Madrid,Levante UD,1,2,2,3,9,37:18,30:30,https://www.mondefootball.fr/resume/primera-division-2020-2021-real-madrid-levante-ud/
4,2020/2021,21,2021-01-30,Valencia CF,Elche CF,1,0,1,14,19,27:29,16:31,https://www.mondefootball.fr/resume/primera-division-2020-2021-valencia-cf-elche-cf/
5,2020/2021,21,2021-01-30,Villarreal CF,Real Sociedad,1,1,X,5,6,29:20,32:19,https://www.mondefootball.fr/resume/primera-division-2020-2021-villarreal-cf-real-sociedad/
6,2020/2021,21,2021-01-31,Getafe CF,CD Alavés,0,0,X,11,18,17:25,18:29,https://www.mondefootball.fr/resume/primera-division-2020-2021-getafe-cf-cd-alaves/
7,2020/2021,21,2021-01-31,Cádiz CF,Atlético Madrid,2,4,2,12,1,19:31,43:12,https://www.mondefootball.fr/resume/primera-division-2020-2021-cadiz-cf-atletico-madrid/
8,2020/2021,21,2021-01-31,Granada CF,RC Celta,0,0,X,8,10,24:34,24:31,https://www.mondefootball.fr/resume/primera-division-2020-2021-granada-cf-celta-vigo/
9,2020/2021,21,2021-01-31,FC Barcelona,Athletic Club,2,1,1,2,13,44:18,28:27,https://www.mondefootball.fr/resume/primera-division-2020-2021-fc-barcelona-athletic-bilbao/
10,2020/2021,21,2021-02-01,Real Betis,CA Osasuna,1,0,1,7,17,27:34,19:30,https://www.mondefootball.fr/resume/primera-division-2020-2021-real-betis-ca-osasuna/
