id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2015/2016,32,2016-04-08,Granada CF,Málaga CF,0,0,X,17,8,33:57,30:29,https://www.mondefootball.fr/resume/primera-division-2015-2016-granada-cf-malaga-cf/
2,2015/2016,32,2016-04-09,Real Madrid,SD Eibar,4,0,1,3,11,93:29,43:48,https://www.mondefootball.fr/resume/primera-division-2015-2016-real-madrid-sd-eibar/
3,2015/2016,32,2016-04-09,Espanyol Barcelona,Atlético Madrid,1,3,2,15,2,33:60,54:16,https://www.mondefootball.fr/resume/primera-division-2015-2016-espanyol-barcelona-atletico-madrid/
4,2015/2016,32,2016-04-09,Real Sociedad,FC Barcelona,1,0,1,9,1,40:42,87:27,https://www.mondefootball.fr/resume/primera-division-2015-2016-real-sociedad-fc-barcelona/
5,2015/2016,32,2016-04-09,Real Betis,Levante UD,1,0,1,13,20,29:45,28:55,https://www.mondefootball.fr/resume/primera-division-2015-2016-real-betis-levante-ud/
6,2015/2016,32,2016-04-10,Sporting Gijón,RC Celta,0,1,2,19,5,32:53,45:52,https://www.mondefootball.fr/resume/primera-division-2015-2016-sporting-gijon-celta-vigo/
7,2015/2016,32,2016-04-10,Valencia CF,Sevilla FC,2,1,1,14,7,36:39,45:39,https://www.mondefootball.fr/resume/primera-division-2015-2016-valencia-cf-sevilla-fc/
8,2015/2016,32,2016-04-10,Villarreal CF,Getafe CF,2,0,1,4,18,41:26,28:56,https://www.mondefootball.fr/resume/primera-division-2015-2016-villarreal-cf-getafe-cf/
9,2015/2016,32,2016-04-10,Athletic Club,Rayo Vallecano,1,0,1,6,16,50:40,43:64,https://www.mondefootball.fr/resume/primera-division-2015-2016-athletic-bilbao-rayo-vallecano/
10,2015/2016,32,2016-04-11,Deportivo La Coruña,UD Las Palmas,1,3,2,12,10,41:47,37:44,https://www.mondefootball.fr/resume/primera-division-2015-2016-deportivo-la-coruna-ud-las-palmas/
