id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2013/2014,14,2013-11-22,Real Valladolid,CA Osasuna,0,1,2,18,15,16:21,11:22,https://www.mondefootball.fr/resume/primera-division-2013-2014-real-valladolid-ca-osasuna/
2,2013/2014,14,2013-11-23,FC Barcelona,Granada CF,4,0,1,1,11,42:8,11:17,https://www.mondefootball.fr/resume/primera-division-2013-2014-fc-barcelona-granada-cf/
3,2013/2014,14,2013-11-23,Real Sociedad,RC Celta,4,3,1,6,16,23:20,17:22,https://www.mondefootball.fr/resume/primera-division-2013-2014-real-sociedad-celta-vigo/
4,2013/2014,14,2013-11-23,UD Almería,Real Madrid,0,5,2,19,3,15:29,40:17,https://www.mondefootball.fr/resume/primera-division-2013-2014-ud-almeria-real-madrid/
5,2013/2014,14,2013-11-23,Atlético Madrid,Getafe CF,7,0,1,2,7,38:9,17:21,https://www.mondefootball.fr/resume/primera-division-2013-2014-atletico-madrid-getafe-cf/
6,2013/2014,14,2013-11-24,Levante UD,Villarreal CF,0,3,2,12,4,13:20,24:13,https://www.mondefootball.fr/resume/primera-division-2013-2014-levante-ud-villarreal-cf/
7,2013/2014,14,2013-11-24,Rayo Vallecano,Espanyol Barcelona,1,4,2,17,9,13:34,17:19,https://www.mondefootball.fr/resume/primera-division-2013-2014-rayo-vallecano-espanyol-barcelona/
8,2013/2014,14,2013-11-24,Elche CF,Valencia CF,2,1,1,10,13,15:18,18:23,https://www.mondefootball.fr/resume/primera-division-2013-2014-elche-cf-valencia-cf/
9,2013/2014,14,2013-11-24,Sevilla FC,Real Betis,4,0,1,8,20,27:26,12:28,https://www.mondefootball.fr/resume/primera-division-2013-2014-sevilla-fc-real-betis/
10,2013/2014,14,2013-11-25,Málaga CF,Athletic Club,1,2,2,14,5,16:21,22:19,https://www.mondefootball.fr/resume/primera-division-2013-2014-malaga-cf-athletic-bilbao/
