id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2019/2020,32,2020-06-26,Sevilla FC,Real Valladolid,1,1,X,4,15,45:33,27:37,https://www.mondefootball.fr/resume/primera-division-2019-2020-sevilla-fc-real-valladolid/
2,2019/2020,32,2020-06-27,Athletic Club,RCD Mallorca,3,1,1,9,18,36:28,30:55,https://www.mondefootball.fr/resume/primera-division-2019-2020-athletic-bilbao-rcd-mallorca/
3,2019/2020,32,2020-06-27,RC Celta,FC Barcelona,2,2,X,17,2,31:37,72:33,https://www.mondefootball.fr/resume/primera-division-2019-2020-celta-vigo-fc-barcelona/
4,2019/2020,32,2020-06-27,CA Osasuna,CD Leganés,2,1,1,12,19,38:47,24:46,https://www.mondefootball.fr/resume/primera-division-2019-2020-ca-osasuna-cd-leganes/
5,2019/2020,32,2020-06-27,Atlético Madrid,CD Alavés,2,1,1,3,14,41:23,32:48,https://www.mondefootball.fr/resume/primera-division-2019-2020-atletico-madrid-cd-alaves/
6,2019/2020,32,2020-06-28,Levante UD,Real Betis,4,2,1,11,13,41:46,43:52,https://www.mondefootball.fr/resume/primera-division-2019-2020-levante-ud-real-betis/
7,2019/2020,32,2020-06-28,Villarreal CF,Valencia CF,2,0,1,6,8,51:40,41:46,https://www.mondefootball.fr/resume/primera-division-2019-2020-villarreal-cf-valencia-cf/
8,2019/2020,32,2020-06-28,Granada CF,SD Eibar,1,2,2,10,16,38:38,34:48,https://www.mondefootball.fr/resume/primera-division-2019-2020-granada-cf-sd-eibar/
9,2019/2020,32,2020-06-28,Espanyol Barcelona,Real Madrid,0,1,2,20,1,26:51,60:21,https://www.mondefootball.fr/resume/primera-division-2019-2020-espanyol-barcelona-real-madrid/
10,2019/2020,32,2020-06-29,Getafe CF,Real Sociedad,2,1,1,5,7,42:30,48:41,https://www.mondefootball.fr/resume/primera-division-2019-2020-getafe-cf-real-sociedad/
