id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2018/2019,36,2019-05-03,Sevilla FC,CD Leganés,0,3,2,6,12,59:46,36:39,https://www.mondefootball.fr/resume/primera-division-2018-2019-sevilla-fc-cd-leganes/
2,2018/2019,36,2019-05-04,Levante UD,Rayo Vallecano,4,1,1,15,19,55:63,38:66,https://www.mondefootball.fr/resume/primera-division-2018-2019-levante-ud-rayo-vallecano/
3,2018/2019,36,2019-05-04,Espanyol Barcelona,Atlético Madrid,3,0,1,8,2,44:50,52:26,https://www.mondefootball.fr/resume/primera-division-2018-2019-espanyol-barcelona-atletico-madrid/
4,2018/2019,36,2019-05-04,CD Alavés,Real Sociedad,0,1,2,10,9,36:46,42:43,https://www.mondefootball.fr/resume/primera-division-2018-2019-cd-alaves-real-sociedad/
5,2018/2019,36,2019-05-04,RC Celta,FC Barcelona,2,0,1,16,1,50:57,86:34,https://www.mondefootball.fr/resume/primera-division-2018-2019-celta-vigo-fc-barcelona/
6,2018/2019,36,2019-05-05,Getafe CF,Girona FC,2,0,1,4,18,46:31,35:49,https://www.mondefootball.fr/resume/primera-division-2018-2019-getafe-cf-girona-fc/
7,2018/2019,36,2019-05-05,SD Eibar,Real Betis,1,0,1,11,13,44:47,40:51,https://www.mondefootball.fr/resume/primera-division-2018-2019-sd-eibar-real-betis/
8,2018/2019,36,2019-05-05,Real Madrid,Villarreal CF,3,2,1,3,14,62:41,46:50,https://www.mondefootball.fr/resume/primera-division-2018-2019-real-madrid-villarreal-cf/
9,2018/2019,36,2019-05-05,Real Valladolid,Athletic Club,1,0,1,17,7,30:48,38:42,https://www.mondefootball.fr/resume/primera-division-2018-2019-real-valladolid-athletic-bilbao/
10,2018/2019,36,2019-05-05,SD Huesca,Valencia CF,2,6,2,20,5,40:62,46:34,https://www.mondefootball.fr/resume/primera-division-2018-2019-sd-huesca-valencia-cf/
