id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2018/2019,31,2019-04-06,Girona FC,Espanyol Barcelona,1,2,2,14,13,33:43,35:45,https://www.mondefootball.fr/resume/primera-division-2018-2019-girona-fc-espanyol-barcelona/
2,2018/2019,31,2019-04-06,Real Madrid,SD Eibar,2,1,1,3,12,55:37,41:43,https://www.mondefootball.fr/resume/primera-division-2018-2019-real-madrid-sd-eibar/
3,2018/2019,31,2019-04-06,Rayo Vallecano,Valencia CF,2,0,1,19,6,34:54,33:26,https://www.mondefootball.fr/resume/primera-division-2018-2019-rayo-vallecano-valencia-cf/
4,2018/2019,31,2019-04-06,FC Barcelona,Atlético Madrid,2,0,1,1,2,81:31,45:21,https://www.mondefootball.fr/resume/primera-division-2018-2019-fc-barcelona-atletico-madrid/
5,2018/2019,31,2019-04-07,CD Alavés,CD Leganés,1,1,X,7,10,32:38,31:35,https://www.mondefootball.fr/resume/primera-division-2018-2019-cd-alaves-cd-leganes/
6,2018/2019,31,2019-04-07,Getafe CF,Athletic Club,1,0,1,4,8,38:27,33:35,https://www.mondefootball.fr/resume/primera-division-2018-2019-getafe-cf-athletic-bilbao/
7,2018/2019,31,2019-04-07,Real Valladolid,Sevilla FC,0,2,2,18,5,24:43,51:37,https://www.mondefootball.fr/resume/primera-division-2018-2019-real-valladolid-sevilla-fc/
8,2018/2019,31,2019-04-07,RC Celta,Real Sociedad,3,1,1,16,11,45:53,37:38,https://www.mondefootball.fr/resume/primera-division-2018-2019-celta-vigo-real-sociedad/
9,2018/2019,31,2019-04-07,Levante UD,SD Huesca,2,2,X,15,20,44:56,35:55,https://www.mondefootball.fr/resume/primera-division-2018-2019-levante-ud-sd-huesca/
10,2018/2019,31,2019-04-07,Real Betis,Villarreal CF,2,1,1,9,17,36:40,39:45,https://www.mondefootball.fr/resume/primera-division-2018-2019-real-betis-villarreal-cf/
