id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2013/2014,6,2013-09-24,Levante UD,Real Valladolid,1,1,X,9,16,5:11,4:7,https://www.mondefootball.fr/resume/primera-division-2013-2014-levante-ud-real-valladolid/
2,2013/2014,6,2013-09-24,FC Barcelona,Real Sociedad,4,1,1,1,11,22:5,5:7,https://www.mondefootball.fr/resume/primera-division-2013-2014-fc-barcelona-real-sociedad/
3,2013/2014,6,2013-09-24,Atlético Madrid,CA Osasuna,2,1,1,2,18,18:5,5:12,https://www.mondefootball.fr/resume/primera-division-2013-2014-atletico-madrid-ca-osasuna/
4,2013/2014,6,2013-09-24,Málaga CF,UD Almería,2,0,1,8,20,9:4,10:15,https://www.mondefootball.fr/resume/primera-division-2013-2014-malaga-cf-ud-almeria/
5,2013/2014,6,2013-09-25,Granada CF,Valencia CF,0,1,2,14,7,3:5,9:10,https://www.mondefootball.fr/resume/primera-division-2013-2014-granada-cf-valencia-cf/
6,2013/2014,6,2013-09-25,Sevilla FC,Rayo Vallecano,4,1,1,15,19,10:12,5:20,https://www.mondefootball.fr/resume/primera-division-2013-2014-sevilla-fc-rayo-vallecano/
7,2013/2014,6,2013-09-25,Elche CF,Real Madrid,1,2,2,17,3,5:10,14:6,https://www.mondefootball.fr/resume/primera-division-2013-2014-elche-cf-real-madrid/
8,2013/2014,6,2013-09-26,Athletic Club,Real Betis,2,1,1,5,13,12:10,6:7,https://www.mondefootball.fr/resume/primera-division-2013-2014-athletic-bilbao-real-betis/
9,2013/2014,6,2013-09-26,Villarreal CF,Espanyol Barcelona,2,1,1,4,6,12:6,10:7,https://www.mondefootball.fr/resume/primera-division-2013-2014-villarreal-cf-espanyol-barcelona/
10,2013/2014,6,2013-09-26,Getafe CF,RC Celta,2,0,1,10,12,7:10,7:9,https://www.mondefootball.fr/resume/primera-division-2013-2014-getafe-cf-celta-vigo/
