id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2012/2013,3,2012-09-01,RC Celta,CA Osasuna,2,0,1,12,20,3:3,1:6,https://www.mondefootball.fr/resume/primera-division-2012-2013-celta-vigo-ca-osasuna/
2,2012/2013,3,2012-09-01,Real Zaragoza,Málaga CF,0,1,2,14,4,2:3,3:1,https://www.mondefootball.fr/resume/primera-division-2012-2013-real-zaragoza-malaga-cf/
3,2012/2013,3,2012-09-01,Deportivo La Coruña,Getafe CF,1,1,X,7,10,6:4,4:4,https://www.mondefootball.fr/resume/primera-division-2012-2013-deportivo-la-coruna-getafe-cf/
4,2012/2013,3,2012-09-01,RCD Mallorca,Real Sociedad,1,0,1,3,16,4:2,3:7,https://www.mondefootball.fr/resume/primera-division-2012-2013-rcd-mallorca-real-sociedad/
5,2012/2013,3,2012-09-02,Rayo Vallecano,Sevilla FC,0,0,X,5,8,3:1,3:2,https://www.mondefootball.fr/resume/primera-division-2012-2013-rayo-vallecano-sevilla-fc/
6,2012/2013,3,2012-09-02,Athletic Club,Real Valladolid,2,0,1,15,6,5:9,3:2,https://www.mondefootball.fr/resume/primera-division-2012-2013-athletic-bilbao-real-valladolid/
7,2012/2013,3,2012-09-02,Levante UD,Espanyol Barcelona,3,2,1,11,19,4:5,4:7,https://www.mondefootball.fr/resume/primera-division-2012-2013-levante-ud-espanyol-barcelona/
8,2012/2013,3,2012-09-02,Real Madrid,Granada CF,3,0,1,9,18,5:3,1:5,https://www.mondefootball.fr/resume/primera-division-2012-2013-real-madrid-granada-cf/
9,2012/2013,3,2012-09-02,FC Barcelona,Valencia CF,1,0,1,1,17,8:2,4:5,https://www.mondefootball.fr/resume/primera-division-2012-2013-fc-barcelona-valencia-cf/
10,2012/2013,3,2012-09-26,Real Betis,Atlético Madrid,2,4,2,13,2,8:9,9:3,https://www.mondefootball.fr/resume/primera-division-2012-2013-real-betis-atletico-madrid/
