id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2015/2016,34,2016-04-19,Espanyol Barcelona,RC Celta,1,1,X,15,6,35:63,47:54,https://www.mondefootball.fr/resume/primera-division-2015-2016-espanyol-barcelona-celta-vigo/
2,2015/2016,34,2016-04-19,Real Betis,UD Las Palmas,1,0,1,11,13,31:46,38:46,https://www.mondefootball.fr/resume/primera-division-2015-2016-real-betis-ud-las-palmas/
3,2015/2016,34,2016-04-20,Deportivo La Coruña,FC Barcelona,0,8,2,14,1,42:56,96:29,https://www.mondefootball.fr/resume/primera-division-2015-2016-deportivo-la-coruna-fc-barcelona/
4,2015/2016,34,2016-04-20,Valencia CF,SD Eibar,4,0,1,8,12,42:40,45:53,https://www.mondefootball.fr/resume/primera-division-2015-2016-valencia-cf-sd-eibar/
5,2015/2016,34,2016-04-20,Sporting Gijón,Sevilla FC,2,1,1,18,7,35:55,47:42,https://www.mondefootball.fr/resume/primera-division-2015-2016-sporting-gijon-sevilla-fc/
6,2015/2016,34,2016-04-20,Athletic Club,Atlético Madrid,0,1,2,5,2,51:41,58:16,https://www.mondefootball.fr/resume/primera-division-2015-2016-athletic-bilbao-atletico-madrid/
7,2015/2016,34,2016-04-20,Málaga CF,Rayo Vallecano,1,1,X,9,16,31:31,46:66,https://www.mondefootball.fr/resume/primera-division-2015-2016-malaga-cf-rayo-vallecano/
8,2015/2016,34,2016-04-20,Real Madrid,Villarreal CF,3,0,1,3,4,101:30,42:31,https://www.mondefootball.fr/resume/primera-division-2015-2016-real-madrid-villarreal-cf/
9,2015/2016,34,2016-04-21,Real Sociedad,Getafe CF,1,2,2,10,19,42:46,31:62,https://www.mondefootball.fr/resume/primera-division-2015-2016-real-sociedad-getafe-cf/
10,2015/2016,34,2016-04-21,Granada CF,Levante UD,5,1,1,17,20,38:61,31:61,https://www.mondefootball.fr/resume/primera-division-2015-2016-granada-cf-levante-ud/
