id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2017/2018,1,2017-08-18,CD Leganés,CD Alavés,1,0,1,3,14,1:0,0:1,https://www.mondefootball.fr/resume/primera-division-2017-2018-cd-leganes-cd-alaves/
2,2017/2018,1,2017-08-18,Valencia CF,UD Las Palmas,1,0,1,6,16,1:0,0:1,https://www.mondefootball.fr/resume/primera-division-2017-2018-valencia-cf-ud-las-palmas/
3,2017/2018,1,2017-08-19,RC Celta,Real Sociedad,2,3,2,20,7,2:3,3:2,https://www.mondefootball.fr/resume/primera-division-2017-2018-celta-vigo-real-sociedad/
4,2017/2018,1,2017-08-19,Girona FC,Atlético Madrid,2,2,X,9,8,2:2,2:2,https://www.mondefootball.fr/resume/primera-division-2017-2018-girona-fc-atletico-madrid/
5,2017/2018,1,2017-08-19,Sevilla FC,Espanyol Barcelona,1,1,X,10,13,1:1,1:1,https://www.mondefootball.fr/resume/primera-division-2017-2018-sevilla-fc-espanyol-barcelona/
6,2017/2018,1,2017-08-20,Athletic Club,Getafe CF,0,0,X,11,12,0:0,0:0,https://www.mondefootball.fr/resume/primera-division-2017-2018-athletic-bilbao-getafe-cf/
7,2017/2018,1,2017-08-20,FC Barcelona,Real Betis,2,0,1,2,18,2:0,0:2,https://www.mondefootball.fr/resume/primera-division-2017-2018-fc-barcelona-real-betis/
8,2017/2018,1,2017-08-20,Deportivo La Coruña,Real Madrid,0,3,2,19,1,0:3,3:0,https://www.mondefootball.fr/resume/primera-division-2017-2018-deportivo-la-coruna-real-madrid/
9,2017/2018,1,2017-08-21,Levante UD,Villarreal CF,1,0,1,4,17,1:0,0:1,https://www.mondefootball.fr/resume/primera-division-2017-2018-levante-ud-villarreal-cf/
10,2017/2018,1,2017-08-21,Málaga CF,SD Eibar,0,1,2,15,5,0:1,1:0,https://www.mondefootball.fr/resume/primera-division-2017-2018-malaga-cf-sd-eibar/
