id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2017/2018,2,2017-08-25,Real Sociedad,Villarreal CF,3,0,1,3,18,6:2,0:4,https://www.mondefootball.fr/resume/primera-division-2017-2018-real-sociedad-villarreal-cf/
2,2017/2018,2,2017-08-25,Real Betis,RC Celta,2,1,1,12,20,2:3,3:5,https://www.mondefootball.fr/resume/primera-division-2017-2018-real-betis-celta-vigo/
3,2017/2018,2,2017-08-26,CD Alavés,FC Barcelona,0,2,2,17,1,0:3,4:0,https://www.mondefootball.fr/resume/primera-division-2017-2018-cd-alaves-fc-barcelona/
4,2017/2018,2,2017-08-26,Girona FC,Málaga CF,1,0,1,6,16,3:2,0:2,https://www.mondefootball.fr/resume/primera-division-2017-2018-girona-fc-malaga-cf/
5,2017/2018,2,2017-08-26,Levante UD,Deportivo La Coruña,2,2,X,7,14,3:2,2:5,https://www.mondefootball.fr/resume/primera-division-2017-2018-levante-ud-deportivo-la-coruna/
6,2017/2018,2,2017-08-26,UD Las Palmas,Atlético Madrid,1,5,2,19,4,1:6,7:3,https://www.mondefootball.fr/resume/primera-division-2017-2018-ud-las-palmas-atletico-madrid/
7,2017/2018,2,2017-08-27,SD Eibar,Athletic Club,0,1,2,11,10,1:1,1:0,https://www.mondefootball.fr/resume/primera-division-2017-2018-sd-eibar-athletic-bilbao/
8,2017/2018,2,2017-08-27,Espanyol Barcelona,CD Leganés,0,1,2,15,2,1:2,2:0,https://www.mondefootball.fr/resume/primera-division-2017-2018-espanyol-barcelona-cd-leganes/
9,2017/2018,2,2017-08-27,Getafe CF,Sevilla FC,0,1,2,13,9,0:1,2:1,https://www.mondefootball.fr/resume/primera-division-2017-2018-getafe-cf-sevilla-fc/
10,2017/2018,2,2017-08-27,Real Madrid,Valencia CF,2,2,X,5,8,5:2,3:2,https://www.mondefootball.fr/resume/primera-division-2017-2018-real-madrid-valencia-cf/
