id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2013/2014,10,2013-10-25,Rayo Vallecano,Real Valladolid,0,3,2,17,14,7:24,12:15,https://www.mondefootball.fr/resume/primera-division-2013-2014-rayo-vallecano-real-valladolid/
2,2013/2014,10,2013-10-26,Málaga CF,RC Celta,0,5,2,15,16,11:14,13:13,https://www.mondefootball.fr/resume/primera-division-2013-2014-malaga-cf-celta-vigo/
3,2013/2014,10,2013-10-26,FC Barcelona,Real Madrid,2,1,1,1,3,30:7,20:11,https://www.mondefootball.fr/resume/primera-division-2013-2014-fc-barcelona-real-madrid/
4,2013/2014,10,2013-10-26,Elche CF,Granada CF,0,1,2,12,13,10:13,6:10,https://www.mondefootball.fr/resume/primera-division-2013-2014-elche-cf-granada-cf/
5,2013/2014,10,2013-10-26,Levante UD,Espanyol Barcelona,3,0,1,6,8,12:14,12:14,https://www.mondefootball.fr/resume/primera-division-2013-2014-levante-ud-espanyol-barcelona/
6,2013/2014,10,2013-10-27,Sevilla FC,CA Osasuna,2,1,1,9,19,17:17,7:15,https://www.mondefootball.fr/resume/primera-division-2013-2014-sevilla-fc-ca-osasuna/
7,2013/2014,10,2013-10-27,Villarreal CF,Valencia CF,4,1,1,4,11,19:10,13:17,https://www.mondefootball.fr/resume/primera-division-2013-2014-villarreal-cf-valencia-cf/
8,2013/2014,10,2013-10-27,Real Sociedad,UD Almería,3,0,1,10,20,11:10,11:23,https://www.mondefootball.fr/resume/primera-division-2013-2014-real-sociedad-ud-almeria/
9,2013/2014,10,2013-10-27,Atlético Madrid,Real Betis,5,0,1,2,18,26:7,9:17,https://www.mondefootball.fr/resume/primera-division-2013-2014-atletico-madrid-real-betis/
10,2013/2014,10,2013-10-28,Getafe CF,Athletic Club,0,1,2,7,5,14:12,16:13,https://www.mondefootball.fr/resume/primera-division-2013-2014-getafe-cf-athletic-bilbao/
