id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2017/2018,23,2018-02-09,Athletic Club,UD Las Palmas,0,0,X,13,18,24:25,17:50,https://www.mondefootball.fr/resume/primera-division-2017-2018-athletic-bilbao-ud-las-palmas/
2,2017/2018,23,2018-02-10,Villarreal CF,CD Alavés,1,2,2,5,16,34:28,21:33,https://www.mondefootball.fr/resume/primera-division-2017-2018-villarreal-cf-cd-alaves/
3,2017/2018,23,2018-02-10,Málaga CF,Atlético Madrid,0,1,2,20,2,14:36,34:9,https://www.mondefootball.fr/resume/primera-division-2017-2018-malaga-cf-atletico-madrid/
4,2017/2018,23,2018-02-10,CD Leganés,SD Eibar,0,1,2,12,7,21:25,32:34,https://www.mondefootball.fr/resume/primera-division-2017-2018-cd-leganes-sd-eibar/
5,2017/2018,23,2018-02-10,Real Madrid,Real Sociedad,5,2,1,3,15,53:24,43:45,https://www.mondefootball.fr/resume/primera-division-2017-2018-real-madrid-real-sociedad/
6,2017/2018,23,2018-02-11,Sevilla FC,Girona FC,1,0,1,6,10,29:34,31:30,https://www.mondefootball.fr/resume/primera-division-2017-2018-sevilla-fc-girona-fc/
7,2017/2018,23,2018-02-11,FC Barcelona,Getafe CF,0,0,X,1,11,60:11,26:21,https://www.mondefootball.fr/resume/primera-division-2017-2018-fc-barcelona-getafe-cf/
8,2017/2018,23,2018-02-11,RC Celta,Espanyol Barcelona,2,2,X,9,14,41:34,21:31,https://www.mondefootball.fr/resume/primera-division-2017-2018-celta-vigo-espanyol-barcelona/
9,2017/2018,23,2018-02-11,Valencia CF,Levante UD,3,1,1,4,17,45:27,21:35,https://www.mondefootball.fr/resume/primera-division-2017-2018-valencia-cf-levante-ud/
10,2017/2018,23,2018-02-12,Deportivo La Coruña,Real Betis,0,1,2,19,8,24:52,38:45,https://www.mondefootball.fr/resume/primera-division-2017-2018-deportivo-la-coruna-real-betis/
