id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2016/2017,30,2017-04-04,Athletic Club,Espanyol Barcelona,2,0,1,6,9,39:33,42:42,https://www.mondefootball.fr/resume/primera-division-2016-2017-athletic-bilbao-espanyol-barcelona/
2,2016/2017,30,2017-04-04,Real Betis,Villarreal CF,0,1,2,14,5,32:47,42:23,https://www.mondefootball.fr/resume/primera-division-2016-2017-real-betis-villarreal-cf/
3,2016/2017,30,2017-04-04,Atlético Madrid,Real Sociedad,1,0,1,3,7,55:23,43:41,https://www.mondefootball.fr/resume/primera-division-2016-2017-atletico-madrid-real-sociedad/
4,2016/2017,30,2017-04-05,FC Barcelona,Sevilla FC,3,0,1,2,4,88:26,52:37,https://www.mondefootball.fr/resume/primera-division-2016-2017-fc-barcelona-sevilla-fc/
5,2016/2017,30,2017-04-05,CD Alavés,CA Osasuna,0,1,2,11,20,29:37,30:69,https://www.mondefootball.fr/resume/primera-division-2016-2017-cd-alaves-ca-osasuna/
6,2016/2017,30,2017-04-05,Sporting Gijón,Málaga CF,0,1,2,18,15,31:58,34:47,https://www.mondefootball.fr/resume/primera-division-2016-2017-sporting-gijon-malaga-cf/
7,2016/2017,30,2017-04-05,Deportivo La Coruña,Granada CF,0,0,X,16,19,31:46,26:62,https://www.mondefootball.fr/resume/primera-division-2016-2017-deportivo-la-coruna-granada-cf/
8,2016/2017,30,2017-04-05,CD Leganés,Real Madrid,2,4,2,17,1,25:46,82:31,https://www.mondefootball.fr/resume/primera-division-2016-2017-cd-leganes-real-madrid/
9,2016/2017,30,2017-04-06,SD Eibar,UD Las Palmas,3,1,1,8,13,50:42,46:51,https://www.mondefootball.fr/resume/primera-division-2016-2017-sd-eibar-ud-las-palmas/
10,2016/2017,30,2017-04-06,Valencia CF,RC Celta,3,2,1,12,10,44:53,46:53,https://www.mondefootball.fr/resume/primera-division-2016-2017-valencia-cf-celta-vigo/
