id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2015/2016,14,2015-12-05,Real Madrid,Getafe CF,4,1,1,3,15,32:12,15:23,https://www.mondefootball.fr/resume/primera-division-2015-2016-real-madrid-getafe-cf/
2,2015/2016,14,2015-12-05,Granada CF,Atlético Madrid,0,2,2,19,2,15:24,20:6,https://www.mondefootball.fr/resume/primera-division-2015-2016-granada-cf-atletico-madrid/
3,2015/2016,14,2015-12-05,Valencia CF,FC Barcelona,1,1,X,8,1,18:11,34:13,https://www.mondefootball.fr/resume/primera-division-2015-2016-valencia-cf-fc-barcelona/
4,2015/2016,14,2015-12-05,Deportivo La Coruña,Sevilla FC,1,1,X,6,10,21:14,19:19,https://www.mondefootball.fr/resume/primera-division-2015-2016-deportivo-la-coruna-sevilla-fc/
5,2015/2016,14,2015-12-05,Real Betis,RC Celta,1,1,X,11,4,13:18,25:22,https://www.mondefootball.fr/resume/primera-division-2015-2016-real-betis-celta-vigo/
6,2015/2016,14,2015-12-06,Real Sociedad,SD Eibar,2,1,1,13,9,16:19,18:16,https://www.mondefootball.fr/resume/primera-division-2015-2016-real-sociedad-sd-eibar/
7,2015/2016,14,2015-12-06,Villarreal CF,Rayo Vallecano,2,1,1,5,16,18:15,15:25,https://www.mondefootball.fr/resume/primera-division-2015-2016-villarreal-cf-rayo-vallecano/
8,2015/2016,14,2015-12-06,Sporting Gijón,UD Las Palmas,3,1,1,14,20,15:21,11:22,https://www.mondefootball.fr/resume/primera-division-2015-2016-sporting-gijon-ud-las-palmas/
9,2015/2016,14,2015-12-06,Athletic Club,Málaga CF,0,0,X,7,17,21:16,7:13,https://www.mondefootball.fr/resume/primera-division-2015-2016-athletic-bilbao-malaga-cf/
10,2015/2016,14,2015-12-07,Espanyol Barcelona,Levante UD,1,1,X,12,18,15:25,11:25,https://www.mondefootball.fr/resume/primera-division-2015-2016-espanyol-barcelona-levante-ud/
