id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2020/2021,19,2020-12-15,Real Madrid,Athletic Club,3,1,1,2,13,32:15,22:24,https://www.mondefootball.fr/resume/primera-division-2020-2021-real-madrid-athletic-bilbao/
2,2020/2021,19,2020-12-16,FC Barcelona,Real Sociedad,2,1,1,3,6,40:17,29:16,https://www.mondefootball.fr/resume/primera-division-2020-2021-fc-barcelona-real-sociedad/
3,2020/2021,19,2021-01-19,Cádiz CF,Levante UD,2,2,X,9,10,17:24,26:27,https://www.mondefootball.fr/resume/primera-division-2020-2021-cadiz-cf-levante-ud/
4,2020/2021,19,2021-01-19,Real Valladolid,Elche CF,2,2,X,16,18,18:27,16:28,https://www.mondefootball.fr/resume/primera-division-2020-2021-real-valladolid-elche-cf/
5,2020/2021,19,2021-01-19,CD Alavés,Sevilla FC,1,2,2,17,4,17:25,25:16,https://www.mondefootball.fr/resume/primera-division-2020-2021-cd-alaves-sevilla-fc/
6,2020/2021,19,2021-01-20,Getafe CF,SD Huesca,1,0,1,11,20,16:20,14:29,https://www.mondefootball.fr/resume/primera-division-2020-2021-getafe-cf-sd-huesca/
7,2020/2021,19,2021-01-20,Real Betis,RC Celta,2,1,1,8,12,24:32,23:30,https://www.mondefootball.fr/resume/primera-division-2020-2021-real-betis-celta-vigo/
8,2020/2021,19,2021-01-20,Villarreal CF,Granada CF,2,2,X,5,7,28:19,23:31,https://www.mondefootball.fr/resume/primera-division-2020-2021-villarreal-cf-granada-cf/
9,2020/2021,19,2021-01-21,Valencia CF,CA Osasuna,1,1,X,14,19,25:26,16:28,https://www.mondefootball.fr/resume/primera-division-2020-2021-valencia-cf-ca-osasuna/
10,2020/2021,19,2021-01-21,SD Eibar,Atlético Madrid,1,2,2,15,1,16:20,36:9,https://www.mondefootball.fr/resume/primera-division-2020-2021-sd-eibar-atletico-madrid/
