id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2016/2017,4,2016-09-16,Real Betis,Granada CF,2,2,X,12,17,7:10,5:10,https://www.mondefootball.fr/resume/primera-division-2016-2017-real-betis-granada-cf/
2,2016/2017,4,2016-09-17,CD Leganés,FC Barcelona,1,5,2,14,2,3:7,13:5,https://www.mondefootball.fr/resume/primera-division-2016-2017-cd-leganes-fc-barcelona/
3,2016/2017,4,2016-09-17,Atlético Madrid,Sporting Gijón,5,0,1,4,8,10:1,4:7,https://www.mondefootball.fr/resume/primera-division-2016-2017-atletico-madrid-sporting-gijon/
4,2016/2017,4,2016-09-17,SD Eibar,Sevilla FC,1,1,X,7,5,5:4,9:6,https://www.mondefootball.fr/resume/primera-division-2016-2017-sd-eibar-sevilla-fc/
5,2016/2017,4,2016-09-17,UD Las Palmas,Málaga CF,1,0,1,3,15,11:5,3:6,https://www.mondefootball.fr/resume/primera-division-2016-2017-ud-las-palmas-malaga-cf/
6,2016/2017,4,2016-09-18,CA Osasuna,RC Celta,0,0,X,18,19,3:8,1:7,https://www.mondefootball.fr/resume/primera-division-2016-2017-ca-osasuna-celta-vigo/
7,2016/2017,4,2016-09-18,Athletic Club,Valencia CF,2,1,1,10,20,4:4,5:10,https://www.mondefootball.fr/resume/primera-division-2016-2017-athletic-bilbao-valencia-cf/
8,2016/2017,4,2016-09-18,Villarreal CF,Real Sociedad,2,1,1,6,13,5:2,4:6,https://www.mondefootball.fr/resume/primera-division-2016-2017-villarreal-cf-real-sociedad/
9,2016/2017,4,2016-09-18,Espanyol Barcelona,Real Madrid,0,2,2,16,1,7:11,12:3,https://www.mondefootball.fr/resume/primera-division-2016-2017-espanyol-barcelona-real-madrid/
10,2016/2017,4,2016-09-19,CD Alavés,Deportivo La Coruña,0,0,X,9,11,3:2,2:2,https://www.mondefootball.fr/resume/primera-division-2016-2017-cd-alaves-deportivo-la-coruna/
