id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2014/2015,1,2014-08-23,Málaga CF,Athletic Club,1,0,1,5,14,1:0,0:1,https://www.mondefootball.fr/resume/primera-division-2014-2015-malaga-cf-athletic-bilbao/
2,2014/2015,1,2014-08-23,Sevilla FC,Valencia CF,1,1,X,9,11,1:1,1:1,https://www.mondefootball.fr/resume/primera-division-2014-2015-sevilla-fc-valencia-cf/
3,2014/2015,1,2014-08-23,Granada CF,Deportivo La Coruña,2,1,1,6,20,2:1,1:2,https://www.mondefootball.fr/resume/primera-division-2014-2015-granada-cf-deportivo-la-coruna/
4,2014/2015,1,2014-08-23,UD Almería,Espanyol Barcelona,1,1,X,10,8,1:1,1:1,https://www.mondefootball.fr/resume/primera-division-2014-2015-ud-almeria-espanyol-barcelona/
5,2014/2015,1,2014-08-24,SD Eibar,Real Sociedad,1,0,1,7,15,1:0,0:1,https://www.mondefootball.fr/resume/primera-division-2014-2015-sd-eibar-real-sociedad/
6,2014/2015,1,2014-08-24,RC Celta,Getafe CF,3,1,1,2,19,3:1,1:3,https://www.mondefootball.fr/resume/primera-division-2014-2015-celta-vigo-getafe-cf/
7,2014/2015,1,2014-08-24,FC Barcelona,Elche CF,3,0,1,1,17,3:0,0:3,https://www.mondefootball.fr/resume/primera-division-2014-2015-fc-barcelona-elche-cf/
8,2014/2015,1,2014-08-24,Levante UD,Villarreal CF,0,2,2,18,4,0:2,2:0,https://www.mondefootball.fr/resume/primera-division-2014-2015-levante-ud-villarreal-cf/
9,2014/2015,1,2014-08-25,Real Madrid,Córdoba CF,2,0,1,3,16,2:0,0:2,https://www.mondefootball.fr/resume/primera-division-2014-2015-real-madrid-cordoba-cf/
10,2014/2015,1,2014-08-25,Rayo Vallecano,Atlético Madrid,0,0,X,13,12,0:0,0:0,https://www.mondefootball.fr/resume/primera-division-2014-2015-rayo-vallecano-atletico-madrid/
