id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2020/2021,14,2020-12-18,Athletic Club,SD Huesca,2,0,1,10,19,18:17,12:22,https://www.mondefootball.fr/resume/primera-division-2020-2021-athletic-bilbao-sd-huesca/
2,2020/2021,14,2020-12-19,Atlético Madrid,Elche CF,3,1,1,1,18,27:6,10:19,https://www.mondefootball.fr/resume/primera-division-2020-2021-atletico-madrid-elche-cf/
3,2020/2021,14,2020-12-19,FC Barcelona,Valencia CF,2,2,X,5,13,29:15,21:21,https://www.mondefootball.fr/resume/primera-division-2020-2021-fc-barcelona-valencia-cf/
4,2020/2021,14,2020-12-19,Levante UD,Real Sociedad,2,1,1,14,3,16:18,24:8,https://www.mondefootball.fr/resume/primera-division-2020-2021-levante-ud-real-sociedad/
5,2020/2021,14,2020-12-19,CA Osasuna,Villarreal CF,1,3,2,20,4,11:23,19:13,https://www.mondefootball.fr/resume/primera-division-2020-2021-ca-osasuna-villarreal-cf/
6,2020/2021,14,2020-12-19,Sevilla FC,Real Valladolid,1,1,X,7,17,16:12,15:21,https://www.mondefootball.fr/resume/primera-division-2020-2021-sevilla-fc-real-valladolid/
7,2020/2021,14,2020-12-20,RC Celta,CD Alavés,2,0,1,8,16,19:20,11:16,https://www.mondefootball.fr/resume/primera-division-2020-2021-celta-vigo-cd-alaves/
8,2020/2021,14,2020-12-20,Granada CF,Real Betis,2,0,1,6,12,19:20,15:26,https://www.mondefootball.fr/resume/primera-division-2020-2021-granada-cf-real-betis/
9,2020/2021,14,2020-12-20,Cádiz CF,Getafe CF,0,2,2,9,11,11:19,11:16,https://www.mondefootball.fr/resume/primera-division-2020-2021-cadiz-cf-getafe-cf/
10,2020/2021,14,2020-12-20,SD Eibar,Real Madrid,1,3,2,15,2,10:13,24:13,https://www.mondefootball.fr/resume/primera-division-2020-2021-sd-eibar-real-madrid/
