id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2013/2014,31,2014-03-29,Espanyol Barcelona,FC Barcelona,0,1,2,10,2,34:36,89:25,https://www.mondefootball.fr/resume/primera-division-2013-2014-espanyol-barcelona-fc-barcelona/
2,2013/2014,31,2014-03-29,RC Celta,Sevilla FC,1,0,1,11,5,34:44,55:46,https://www.mondefootball.fr/resume/primera-division-2013-2014-celta-vigo-sevilla-fc/
3,2013/2014,31,2014-03-29,Athletic Club,Atlético Madrid,1,2,2,4,1,53:34,69:22,https://www.mondefootball.fr/resume/primera-division-2013-2014-athletic-bilbao-atletico-madrid/
4,2013/2014,31,2014-03-29,Real Madrid,Rayo Vallecano,5,0,1,3,14,86:32,34:68,https://www.mondefootball.fr/resume/primera-division-2013-2014-real-madrid-rayo-vallecano/
5,2013/2014,31,2014-03-30,Real Valladolid,UD Almería,1,0,1,18,19,32:50,33:58,https://www.mondefootball.fr/resume/primera-division-2013-2014-real-valladolid-ud-almeria/
6,2013/2014,31,2014-03-30,CA Osasuna,Real Sociedad,1,1,X,17,6,26:52,54:44,https://www.mondefootball.fr/resume/primera-division-2013-2014-ca-osasuna-real-sociedad/
7,2013/2014,31,2014-03-30,Villarreal CF,Elche CF,1,1,X,7,15,51:37,25:42,https://www.mondefootball.fr/resume/primera-division-2013-2014-villarreal-cf-elche-cf/
8,2013/2014,31,2014-03-30,Valencia CF,Getafe CF,1,3,2,9,16,44:45,29:48,https://www.mondefootball.fr/resume/primera-division-2013-2014-valencia-cf-getafe-cf/
9,2013/2014,31,2014-03-31,Granada CF,Levante UD,0,2,2,13,8,28:42,29:38,https://www.mondefootball.fr/resume/primera-division-2013-2014-granada-cf-levante-ud/
10,2013/2014,31,2014-03-31,Real Betis,Málaga CF,1,2,2,20,12,27:61,31:39,https://www.mondefootball.fr/resume/primera-division-2013-2014-real-betis-malaga-cf/
