id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2018/2019,3,2018-08-31,Getafe CF,Real Valladolid,0,0,X,8,17,2:2,0:1,https://www.mondefootball.fr/resume/primera-division-2018-2019-getafe-cf-real-valladolid/
2,2018/2019,3,2018-08-31,SD Eibar,Real Sociedad,2,1,1,15,11,3:5,5:5,https://www.mondefootball.fr/resume/primera-division-2018-2019-sd-eibar-real-sociedad/
3,2018/2019,3,2018-08-31,Villarreal CF,Girona FC,0,1,2,20,6,1:3,2:4,https://www.mondefootball.fr/resume/primera-division-2018-2019-villarreal-cf-girona-fc/
4,2018/2019,3,2018-09-01,RC Celta,Atlético Madrid,2,0,1,3,5,5:2,2:3,https://www.mondefootball.fr/resume/primera-division-2018-2019-celta-vigo-atletico-madrid/
5,2018/2019,3,2018-09-01,Real Madrid,CD Leganés,4,1,1,2,18,10:2,4:8,https://www.mondefootball.fr/resume/primera-division-2018-2019-real-madrid-cd-leganes/
6,2018/2019,3,2018-09-02,Levante UD,Valencia CF,2,2,X,14,16,6:4,3:5,https://www.mondefootball.fr/resume/primera-division-2018-2019-levante-ud-valencia-cf/
7,2018/2019,3,2018-09-02,CD Alavés,Espanyol Barcelona,2,1,1,12,10,2:4,4:3,https://www.mondefootball.fr/resume/primera-division-2018-2019-cd-alaves-espanyol-barcelona/
8,2018/2019,3,2018-09-02,FC Barcelona,SD Huesca,8,2,1,1,7,12:2,6:11,https://www.mondefootball.fr/resume/primera-division-2018-2019-fc-barcelona-sd-huesca/
9,2018/2019,3,2018-09-02,Real Betis,Sevilla FC,1,0,1,13,9,1:3,4:2,https://www.mondefootball.fr/resume/primera-division-2018-2019-real-betis-sevilla-fc/
10,2018/2019,3,2018-10-24,Rayo Vallecano,Athletic Club,1,1,X,19,4,2:6,5:4,https://www.mondefootball.fr/resume/primera-division-2018-2019-rayo-vallecano-athletic-bilbao/
