id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2012/2013,10,2012-11-03,Málaga CF,Rayo Vallecano,1,2,2,5,11,14:7,13:23,https://www.mondefootball.fr/resume/primera-division-2012-2013-malaga-cf-rayo-vallecano/
2,2012/2013,10,2012-11-03,FC Barcelona,RC Celta,3,1,1,1,15,32:12,11:14,https://www.mondefootball.fr/resume/primera-division-2012-2013-fc-barcelona-celta-vigo/
3,2012/2013,10,2012-11-03,Real Madrid,Real Zaragoza,4,0,1,3,12,25:7,9:15,https://www.mondefootball.fr/resume/primera-division-2012-2013-real-madrid-real-zaragoza/
4,2012/2013,10,2012-11-03,Valencia CF,Atlético Madrid,2,0,1,9,2,13:12,22:11,https://www.mondefootball.fr/resume/primera-division-2012-2013-valencia-cf-atletico-madrid/
5,2012/2013,10,2012-11-04,Real Sociedad,Espanyol Barcelona,0,1,2,17,18,10:15,12:15,https://www.mondefootball.fr/resume/primera-division-2012-2013-real-sociedad-espanyol-barcelona/
6,2012/2013,10,2012-11-04,Deportivo La Coruña,RCD Mallorca,1,0,1,16,13,15:20,10:15,https://www.mondefootball.fr/resume/primera-division-2012-2013-deportivo-la-coruna-rcd-mallorca/
7,2012/2013,10,2012-11-04,CA Osasuna,Real Valladolid,0,1,2,20,8,8:15,15:11,https://www.mondefootball.fr/resume/primera-division-2012-2013-ca-osasuna-real-valladolid/
8,2012/2013,10,2012-11-04,Granada CF,Athletic Club,1,2,2,19,14,9:17,14:20,https://www.mondefootball.fr/resume/primera-division-2012-2013-granada-cf-athletic-bilbao/
9,2012/2013,10,2012-11-04,Sevilla FC,Levante UD,0,0,X,7,6,12:11,12:14,https://www.mondefootball.fr/resume/primera-division-2012-2013-sevilla-fc-levante-ud/
10,2012/2013,10,2012-11-05,Getafe CF,Real Betis,2,4,2,10,4,12:16,17:15,https://www.mondefootball.fr/resume/primera-division-2012-2013-getafe-cf-real-betis/
