id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2013/2014,5,2013-09-20,CA Osasuna,Elche CF,2,1,1,17,16,4:10,4:8,https://www.mondefootball.fr/resume/primera-division-2013-2014-ca-osasuna-elche-cf/
2,2013/2014,5,2013-09-21,Real Sociedad,Málaga CF,0,0,X,8,11,4:3,7:4,https://www.mondefootball.fr/resume/primera-division-2013-2014-real-sociedad-malaga-cf/
3,2013/2014,5,2013-09-21,UD Almería,Levante UD,2,2,X,19,7,10:13,4:10,https://www.mondefootball.fr/resume/primera-division-2013-2014-ud-almeria-levante-ud/
4,2013/2014,5,2013-09-21,Rayo Vallecano,FC Barcelona,0,4,2,18,1,4:16,18:4,https://www.mondefootball.fr/resume/primera-division-2013-2014-rayo-vallecano-fc-barcelona/
5,2013/2014,5,2013-09-21,Real Valladolid,Atlético Madrid,0,2,2,15,2,3:6,16:4,https://www.mondefootball.fr/resume/primera-division-2013-2014-real-valladolid-atletico-madrid/
6,2013/2014,5,2013-09-22,Real Betis,Granada CF,0,0,X,12,13,5:5,3:4,https://www.mondefootball.fr/resume/primera-division-2013-2014-real-betis-granada-cf/
7,2013/2014,5,2013-09-22,RC Celta,Villarreal CF,0,0,X,10,4,7:7,10:5,https://www.mondefootball.fr/resume/primera-division-2013-2014-celta-vigo-villarreal-cf/
8,2013/2014,5,2013-09-22,Real Madrid,Getafe CF,4,1,1,3,14,12:5,5:10,https://www.mondefootball.fr/resume/primera-division-2013-2014-real-madrid-getafe-cf/
9,2013/2014,5,2013-09-22,Valencia CF,Sevilla FC,3,1,1,9,20,8:10,6:11,https://www.mondefootball.fr/resume/primera-division-2013-2014-valencia-cf-sevilla-fc/
10,2013/2014,5,2013-09-23,Espanyol Barcelona,Athletic Club,3,2,1,5,6,9:5,10:9,https://www.mondefootball.fr/resume/primera-division-2013-2014-espanyol-barcelona-athletic-bilbao/
