id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2016/2017,38,2017-05-19,Granada CF,Espanyol Barcelona,1,2,2,20,8,30:82,49:50,https://www.mondefootball.fr/resume/primera-division-2016-2017-granada-cf-espanyol-barcelona/
2,2016/2017,38,2017-05-20,Sporting Gijón,Real Betis,2,2,X,18,15,42:72,41:64,https://www.mondefootball.fr/resume/primera-division-2016-2017-sporting-gijon-real-betis/
3,2016/2017,38,2017-05-20,CD Leganés,CD Alavés,1,1,X,17,9,36:55,41:43,https://www.mondefootball.fr/resume/primera-division-2016-2017-cd-leganes-cd-alaves/
4,2016/2017,38,2017-05-20,Deportivo La Coruña,UD Las Palmas,3,0,1,16,14,43:61,53:74,https://www.mondefootball.fr/resume/primera-division-2016-2017-deportivo-la-coruna-ud-las-palmas/
5,2016/2017,38,2017-05-20,Sevilla FC,CA Osasuna,5,0,1,4,19,69:49,40:94,https://www.mondefootball.fr/resume/primera-division-2016-2017-sevilla-fc-ca-osasuna/
6,2016/2017,38,2017-05-21,Atlético Madrid,Athletic Club,3,1,1,3,7,70:27,53:43,https://www.mondefootball.fr/resume/primera-division-2016-2017-atletico-madrid-athletic-bilbao/
7,2016/2017,38,2017-05-21,Valencia CF,Villarreal CF,1,3,2,12,5,56:65,56:33,https://www.mondefootball.fr/resume/primera-division-2016-2017-valencia-cf-villarreal-cf/
8,2016/2017,38,2017-05-21,RC Celta,Real Sociedad,2,2,X,13,6,53:69,59:53,https://www.mondefootball.fr/resume/primera-division-2016-2017-celta-vigo-real-sociedad/
9,2016/2017,38,2017-05-21,FC Barcelona,SD Eibar,4,2,1,2,10,116:37,56:51,https://www.mondefootball.fr/resume/primera-division-2016-2017-fc-barcelona-sd-eibar/
10,2016/2017,38,2017-05-21,Málaga CF,Real Madrid,0,2,2,11,1,49:55,106:41,https://www.mondefootball.fr/resume/primera-division-2016-2017-malaga-cf-real-madrid/
