id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2020/2021,29,2021-04-02,Levante UD,SD Huesca,0,2,2,11,18,36:39,28:44,https://www.mondefootball.fr/resume/primera-division-2020-2021-levante-ud-sd-huesca/
2,2020/2021,29,2021-04-03,Granada CF,Villarreal CF,0,3,2,9,6,34:49,42:31,https://www.mondefootball.fr/resume/primera-division-2020-2021-granada-cf-villarreal-cf/
3,2020/2021,29,2021-04-03,Real Madrid,SD Eibar,2,0,1,3,19,51:23,22:35,https://www.mondefootball.fr/resume/primera-division-2020-2021-real-madrid-sd-eibar/
4,2020/2021,29,2021-04-03,CA Osasuna,Getafe CF,0,0,X,14,15,23:35,22:33,https://www.mondefootball.fr/resume/primera-division-2020-2021-ca-osasuna-getafe-cf/
5,2020/2021,29,2021-04-04,CD Alavés,RC Celta,1,3,2,20,8,24:47,38:44,https://www.mondefootball.fr/resume/primera-division-2020-2021-cd-alaves-celta-vigo/
6,2020/2021,29,2021-04-04,Elche CF,Real Betis,1,1,X,17,7,26:43,39:42,https://www.mondefootball.fr/resume/primera-division-2020-2021-elche-cf-real-betis/
7,2020/2021,29,2021-04-04,Cádiz CF,Valencia CF,2,1,1,13,12,26:45,35:40,https://www.mondefootball.fr/resume/primera-division-2020-2021-cadiz-cf-valencia-cf/
8,2020/2021,29,2021-04-04,Sevilla FC,Atlético Madrid,1,0,1,4,1,40:21,51:19,https://www.mondefootball.fr/resume/primera-division-2020-2021-sevilla-fc-atletico-madrid/
9,2020/2021,29,2021-04-05,FC Barcelona,Real Valladolid,1,0,1,2,16,68:24,26:39,https://www.mondefootball.fr/resume/primera-division-2020-2021-fc-barcelona-real-valladolid/
10,2020/2021,29,2021-04-07,Real Sociedad,Athletic Club,1,1,X,5,10,45:29,39:33,https://www.mondefootball.fr/resume/primera-division-2020-2021-real-sociedad-athletic-bilbao/
