id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2017/2018,29,2018-03-16,Levante UD,SD Eibar,2,1,1,17,10,25:43,36:43,https://www.mondefootball.fr/resume/primera-division-2017-2018-levante-ud-sd-eibar/
2,2017/2018,29,2018-03-17,Deportivo La Coruña,UD Las Palmas,1,1,X,19,18,26:60,21:58,https://www.mondefootball.fr/resume/primera-division-2017-2018-deportivo-la-coruna-ud-las-palmas/
3,2017/2018,29,2018-03-17,Valencia CF,CD Alavés,3,1,1,4,16,57:31,26:45,https://www.mondefootball.fr/resume/primera-division-2017-2018-valencia-cf-cd-alaves/
4,2017/2018,29,2018-03-17,Real Sociedad,Getafe CF,1,2,2,15,9,51:52,35:27,https://www.mondefootball.fr/resume/primera-division-2017-2018-real-sociedad-getafe-cf/
5,2017/2018,29,2018-03-17,Real Betis,Espanyol Barcelona,3,0,1,8,14,49:53,26:37,https://www.mondefootball.fr/resume/primera-division-2017-2018-real-betis-espanyol-barcelona/
6,2017/2018,29,2018-03-18,CD Leganés,Sevilla FC,2,1,1,12,6,25:35,37:44,https://www.mondefootball.fr/resume/primera-division-2017-2018-cd-leganes-sevilla-fc/
7,2017/2018,29,2018-03-18,FC Barcelona,Athletic Club,2,0,1,1,13,74:13,29:33,https://www.mondefootball.fr/resume/primera-division-2017-2018-fc-barcelona-athletic-bilbao/
8,2017/2018,29,2018-03-18,RC Celta,Málaga CF,0,0,X,11,20,45:42,16:45,https://www.mondefootball.fr/resume/primera-division-2017-2018-celta-vigo-malaga-cf/
9,2017/2018,29,2018-03-18,Villarreal CF,Atlético Madrid,2,1,1,5,2,40:33,49:14,https://www.mondefootball.fr/resume/primera-division-2017-2018-villarreal-cf-atletico-madrid/
10,2017/2018,29,2018-03-18,Real Madrid,Girona FC,6,3,1,3,7,73:33,43:42,https://www.mondefootball.fr/resume/primera-division-2017-2018-real-madrid-girona-fc/
