id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2019/2020,9,2019-10-18,Granada CF,CA Osasuna,1,0,1,3,12,16:10,7:8,https://www.mondefootball.fr/resume/primera-division-2019-2020-granada-cf-ca-osasuna/
2,2019/2020,9,2019-10-19,SD Eibar,FC Barcelona,0,3,2,18,1,10:13,23:10,https://www.mondefootball.fr/resume/primera-division-2019-2020-sd-eibar-fc-barcelona/
3,2019/2020,9,2019-10-19,Atlético Madrid,Valencia CF,1,1,X,5,10,8:5,13:13,https://www.mondefootball.fr/resume/primera-division-2019-2020-atletico-madrid-valencia-cf/
4,2019/2020,9,2019-10-19,Getafe CF,CD Leganés,2,0,1,9,20,14:12,4:14,https://www.mondefootball.fr/resume/primera-division-2019-2020-getafe-cf-cd-leganes/
5,2019/2020,9,2019-10-19,RCD Mallorca,Real Madrid,1,0,1,15,2,7:12,16:9,https://www.mondefootball.fr/resume/primera-division-2019-2020-rcd-mallorca-real-madrid/
6,2019/2020,9,2019-10-20,CD Alavés,RC Celta,2,0,1,13,16,7:9,5:11,https://www.mondefootball.fr/resume/primera-division-2019-2020-cd-alaves-celta-vigo/
7,2019/2020,9,2019-10-20,Real Sociedad,Real Betis,3,1,1,4,17,16:10,12:19,https://www.mondefootball.fr/resume/primera-division-2019-2020-real-sociedad-real-betis/
8,2019/2020,9,2019-10-20,Espanyol Barcelona,Villarreal CF,0,1,2,19,7,4:15,20:13,https://www.mondefootball.fr/resume/primera-division-2019-2020-espanyol-barcelona-villarreal-cf/
9,2019/2020,9,2019-10-20,Athletic Club,Real Valladolid,1,1,X,8,14,8:5,8:9,https://www.mondefootball.fr/resume/primera-division-2019-2020-athletic-bilbao-real-valladolid/
10,2019/2020,9,2019-10-20,Sevilla FC,Levante UD,1,0,1,6,11,11:11,10:11,https://www.mondefootball.fr/resume/primera-division-2019-2020-sevilla-fc-levante-ud/
