id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2020/2021,23,2021-02-12,RC Celta,Elche CF,3,1,1,9,19,29:34,19:36,https://www.mondefootball.fr/resume/primera-division-2020-2021-celta-vigo-elche-cf/
2,2020/2021,23,2021-02-13,Granada CF,Atlético Madrid,1,2,2,8,1,27:38,47:15,https://www.mondefootball.fr/resume/primera-division-2020-2021-granada-cf-atletico-madrid/
3,2020/2021,23,2021-02-13,Sevilla FC,SD Huesca,1,0,1,4,20,34:16,18:33,https://www.mondefootball.fr/resume/primera-division-2020-2021-sevilla-fc-sd-huesca/
4,2020/2021,23,2021-02-13,SD Eibar,Real Valladolid,1,1,X,17,18,19:26,22:34,https://www.mondefootball.fr/resume/primera-division-2020-2021-sd-eibar-real-valladolid/
5,2020/2021,23,2021-02-13,FC Barcelona,CD Alavés,5,1,1,2,16,52:21,20:34,https://www.mondefootball.fr/resume/primera-division-2020-2021-fc-barcelona-cd-alaves/
6,2020/2021,23,2021-02-14,Getafe CF,Real Sociedad,0,1,2,14,5,17:29,37:20,https://www.mondefootball.fr/resume/primera-division-2020-2021-getafe-cf-real-sociedad/
7,2020/2021,23,2021-02-14,Real Madrid,Valencia CF,2,0,1,3,13,41:19,28:32,https://www.mondefootball.fr/resume/primera-division-2020-2021-real-madrid-valencia-cf/
8,2020/2021,23,2021-02-14,Levante UD,CA Osasuna,0,1,2,10,12,32:33,22:31,https://www.mondefootball.fr/resume/primera-division-2020-2021-levante-ud-ca-osasuna/
9,2020/2021,23,2021-02-14,Villarreal CF,Real Betis,1,2,2,6,7,32:24,31:38,https://www.mondefootball.fr/resume/primera-division-2020-2021-villarreal-cf-real-betis/
10,2020/2021,23,2021-02-15,Cádiz CF,Athletic Club,0,4,2,15,11,20:39,33:28,https://www.mondefootball.fr/resume/primera-division-2020-2021-cadiz-cf-athletic-bilbao/
