id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2019/2020,26,2020-02-28,Real Sociedad,Real Valladolid,1,0,1,3,15,45:32,22:29,https://www.mondefootball.fr/resume/primera-division-2019-2020-real-sociedad-real-valladolid/
2,2019/2020,26,2020-02-29,SD Eibar,Levante UD,3,0,1,16,11,26:39,31:39,https://www.mondefootball.fr/resume/primera-division-2019-2020-sd-eibar-levante-ud/
3,2019/2020,26,2020-02-29,Valencia CF,Real Betis,2,1,1,7,14,37:38,36:42,https://www.mondefootball.fr/resume/primera-division-2019-2020-valencia-cf-real-betis/
4,2019/2020,26,2020-02-29,CD Leganés,CD Alavés,1,1,X,19,13,19:38,28:36,https://www.mondefootball.fr/resume/primera-division-2019-2020-cd-leganes-cd-alaves/
5,2019/2020,26,2020-02-29,Granada CF,RC Celta,0,0,X,9,17,32:31,22:34,https://www.mondefootball.fr/resume/primera-division-2019-2020-granada-cf-celta-vigo/
6,2019/2020,26,2020-03-01,Sevilla FC,CA Osasuna,3,2,1,4,12,37:27,33:38,https://www.mondefootball.fr/resume/primera-division-2019-2020-sevilla-fc-ca-osasuna/
7,2019/2020,26,2020-03-01,Athletic Club,Villarreal CF,1,0,1,10,8,25:22,43:36,https://www.mondefootball.fr/resume/primera-division-2019-2020-athletic-bilbao-villarreal-cf/
8,2019/2020,26,2020-03-01,Espanyol Barcelona,Atlético Madrid,1,1,X,20,6,23:45,29:19,https://www.mondefootball.fr/resume/primera-division-2019-2020-espanyol-barcelona-atletico-madrid/
9,2019/2020,26,2020-03-01,RCD Mallorca,Getafe CF,0,1,2,18,5,26:43,37:25,https://www.mondefootball.fr/resume/primera-division-2019-2020-rcd-mallorca-getafe-cf/
10,2019/2020,26,2020-03-01,Real Madrid,FC Barcelona,2,0,1,1,2,48:17,62:31,https://www.mondefootball.fr/resume/primera-division-2019-2020-real-madrid-fc-barcelona/
