id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2012/2013,36,2013-05-08,RC Celta,Atlético Madrid,1,3,2,20,3,34:52,62:30,https://www.mondefootball.fr/resume/primera-division-2012-2013-celta-vigo-atletico-madrid/
2,2012/2013,36,2013-05-08,Real Madrid,Málaga CF,6,2,1,2,6,96:37,49:45,https://www.mondefootball.fr/resume/primera-division-2012-2013-real-madrid-malaga-cf/
3,2012/2013,36,2013-05-18,Getafe CF,Valencia CF,0,1,2,10,5,42:53,63:50,https://www.mondefootball.fr/resume/primera-division-2012-2013-getafe-cf-valencia-cf/
4,2012/2013,36,2013-05-18,Granada CF,CA Osasuna,3,0,1,15,16,35:53,29:45,https://www.mondefootball.fr/resume/primera-division-2012-2013-granada-cf-ca-osasuna/
5,2012/2013,36,2013-05-18,Sevilla FC,Real Sociedad,1,2,2,9,4,53:49,66:46,https://www.mondefootball.fr/resume/primera-division-2012-2013-sevilla-fc-real-sociedad/
6,2012/2013,36,2013-05-19,Levante UD,Rayo Vallecano,2,3,2,14,8,38:56,46:63,https://www.mondefootball.fr/resume/primera-division-2012-2013-levante-ud-rayo-vallecano/
7,2012/2013,36,2013-05-19,Deportivo La Coruña,Espanyol Barcelona,2,0,1,17,11,46:66,43:49,https://www.mondefootball.fr/resume/primera-division-2012-2013-deportivo-la-coruna-espanyol-barcelona/
8,2012/2013,36,2013-05-19,Real Zaragoza,Athletic Club,1,2,2,18,12,36:55,42:62,https://www.mondefootball.fr/resume/primera-division-2012-2013-real-zaragoza-athletic-bilbao/
9,2012/2013,36,2013-05-19,FC Barcelona,Real Valladolid,2,1,1,1,13,109:39,47:52,https://www.mondefootball.fr/resume/primera-division-2012-2013-fc-barcelona-real-valladolid/
10,2012/2013,36,2013-05-20,RCD Mallorca,Real Betis,1,0,1,19,7,39:70,52:55,https://www.mondefootball.fr/resume/primera-division-2012-2013-rcd-mallorca-real-betis/
