id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2019/2020,17,2019-12-13,CD Alavés,CD Leganés,1,1,X,14,19,18:24,12:28,https://www.mondefootball.fr/resume/primera-division-2019-2020-cd-alaves-cd-leganes/
2,2019/2020,17,2019-12-14,Granada CF,Levante UD,1,2,2,9,11,24:22,22:26,https://www.mondefootball.fr/resume/primera-division-2019-2020-granada-cf-levante-ud/
3,2019/2020,17,2019-12-14,Real Sociedad,FC Barcelona,2,2,X,6,1,28:20,43:20,https://www.mondefootball.fr/resume/primera-division-2019-2020-real-sociedad-fc-barcelona/
4,2019/2020,17,2019-12-14,Athletic Club,SD Eibar,0,0,X,7,16,19:12,15:28,https://www.mondefootball.fr/resume/primera-division-2019-2020-athletic-bilbao-sd-eibar/
5,2019/2020,17,2019-12-14,Atlético Madrid,CA Osasuna,2,0,1,5,10,18:10,22:20,https://www.mondefootball.fr/resume/primera-division-2019-2020-atletico-madrid-ca-osasuna/
6,2019/2020,17,2019-12-15,Getafe CF,Real Valladolid,2,0,1,4,15,26:16,14:20,https://www.mondefootball.fr/resume/primera-division-2019-2020-getafe-cf-real-valladolid/
7,2019/2020,17,2019-12-15,RC Celta,RCD Mallorca,2,2,X,18,17,14:25,18:30,https://www.mondefootball.fr/resume/primera-division-2019-2020-celta-vigo-rcd-mallorca/
8,2019/2020,17,2019-12-15,Espanyol Barcelona,Real Betis,2,2,X,20,12,12:32,24:29,https://www.mondefootball.fr/resume/primera-division-2019-2020-espanyol-barcelona-real-betis/
9,2019/2020,17,2019-12-15,Sevilla FC,Villarreal CF,1,2,2,3,13,21:17,30:25,https://www.mondefootball.fr/resume/primera-division-2019-2020-sevilla-fc-villarreal-cf/
10,2019/2020,17,2019-12-15,Valencia CF,Real Madrid,1,1,X,8,2,27:24,33:12,https://www.mondefootball.fr/resume/primera-division-2019-2020-valencia-cf-real-madrid/
