id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2016/2017,36,2017-05-05,Sevilla FC,Real Sociedad,1,1,X,4,7,63:45,55:49,https://www.mondefootball.fr/resume/primera-division-2016-2017-sevilla-fc-real-sociedad/
2,2016/2017,36,2017-05-06,Sporting Gijón,UD Las Palmas,1,0,1,18,14,39:70,52:67,https://www.mondefootball.fr/resume/primera-division-2016-2017-sporting-gijon-ud-las-palmas/
3,2016/2017,36,2017-05-06,Atlético Madrid,SD Eibar,1,0,1,3,8,66:25,54:46,https://www.mondefootball.fr/resume/primera-division-2016-2017-atletico-madrid-sd-eibar/
4,2016/2017,36,2017-05-06,FC Barcelona,Villarreal CF,4,1,1,2,5,108:34,53:32,https://www.mondefootball.fr/resume/primera-division-2016-2017-fc-barcelona-villarreal-cf/
5,2016/2017,36,2017-05-06,Granada CF,Real Madrid,0,4,2,19,1,28:78,100:40,https://www.mondefootball.fr/resume/primera-division-2016-2017-granada-cf-real-madrid/
6,2016/2017,36,2017-05-07,CD Alavés,Athletic Club,1,0,1,10,6,37:41,51:39,https://www.mondefootball.fr/resume/primera-division-2016-2017-cd-alaves-athletic-bilbao/
7,2016/2017,36,2017-05-07,Valencia CF,CA Osasuna,4,1,1,13,20,54:62,38:88,https://www.mondefootball.fr/resume/primera-division-2016-2017-valencia-cf-ca-osasuna/
8,2016/2017,36,2017-05-07,Deportivo La Coruña,Espanyol Barcelona,1,2,2,17,9,40:61,47:48,https://www.mondefootball.fr/resume/primera-division-2016-2017-deportivo-la-coruna-espanyol-barcelona/
9,2016/2017,36,2017-05-07,Málaga CF,RC Celta,3,0,1,11,12,47:51,50:64,https://www.mondefootball.fr/resume/primera-division-2016-2017-malaga-cf-celta-vigo/
10,2016/2017,36,2017-05-08,CD Leganés,Real Betis,4,0,1,16,15,34:53,38:61,https://www.mondefootball.fr/resume/primera-division-2016-2017-cd-leganes-real-betis/
