id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2014/2015,22,2015-02-06,Deportivo La Coruña,SD Eibar,2,0,1,11,8,20:34,25:31,https://www.mondefootball.fr/resume/primera-division-2014-2015-deportivo-la-coruna-sd-eibar/
2,2014/2015,22,2015-02-07,Atlético Madrid,Real Madrid,4,0,1,3,1,47:20,70:22,https://www.mondefootball.fr/resume/primera-division-2014-2015-atletico-madrid-real-madrid/
3,2014/2015,22,2015-02-07,Villarreal CF,Granada CF,2,0,1,6,20,37:20,14:35,https://www.mondefootball.fr/resume/primera-division-2014-2015-villarreal-cf-granada-cf/
4,2014/2015,22,2015-02-07,Levante UD,Málaga CF,4,1,1,18,7,17:38,25:25,https://www.mondefootball.fr/resume/primera-division-2014-2015-levante-ud-malaga-cf/
5,2014/2015,22,2015-02-07,Real Sociedad,RC Celta,1,1,X,12,10,22:29,21:24,https://www.mondefootball.fr/resume/primera-division-2014-2015-real-sociedad-celta-vigo/
6,2014/2015,22,2015-02-08,Córdoba CF,UD Almería,1,2,2,19,16,17:33,20:34,https://www.mondefootball.fr/resume/primera-division-2014-2015-cordoba-cf-ud-almeria/
7,2014/2015,22,2015-02-08,Getafe CF,Sevilla FC,2,1,1,15,5,18:30,36:26,https://www.mondefootball.fr/resume/primera-division-2014-2015-getafe-cf-sevilla-fc/
8,2014/2015,22,2015-02-08,Espanyol Barcelona,Valencia CF,1,2,2,9,4,28:34,40:20,https://www.mondefootball.fr/resume/primera-division-2014-2015-espanyol-barcelona-valencia-cf/
9,2014/2015,22,2015-02-08,Athletic Club,FC Barcelona,2,5,2,13,2,20:31,62:13,https://www.mondefootball.fr/resume/primera-division-2014-2015-athletic-bilbao-fc-barcelona/
10,2014/2015,22,2015-02-09,Elche CF,Rayo Vallecano,2,0,1,17,14,20:42,22:40,https://www.mondefootball.fr/resume/primera-division-2014-2015-elche-cf-rayo-vallecano/
