id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2019/2020,7,2019-09-27,Villarreal CF,Real Betis,5,1,1,8,14,18:11,10:15,https://www.mondefootball.fr/resume/primera-division-2019-2020-villarreal-cf-real-betis/
2,2019/2020,7,2019-09-28,Athletic Club,Valencia CF,0,1,2,7,9,7:3,10:11,https://www.mondefootball.fr/resume/primera-division-2019-2020-athletic-bilbao-valencia-cf/
3,2019/2020,7,2019-09-28,Getafe CF,FC Barcelona,0,2,2,16,4,10:11,16:10,https://www.mondefootball.fr/resume/primera-division-2019-2020-getafe-cf-fc-barcelona/
4,2019/2020,7,2019-09-28,Granada CF,CD Leganés,1,0,1,3,20,13:6,3:10,https://www.mondefootball.fr/resume/primera-division-2019-2020-granada-cf-cd-leganes/
5,2019/2020,7,2019-09-28,Atlético Madrid,Real Madrid,0,0,X,2,1,7:4,12:6,https://www.mondefootball.fr/resume/primera-division-2019-2020-atletico-madrid-real-madrid/
6,2019/2020,7,2019-09-29,Espanyol Barcelona,Real Valladolid,0,2,2,18,10,4:12,7:8,https://www.mondefootball.fr/resume/primera-division-2019-2020-espanyol-barcelona-real-valladolid/
7,2019/2020,7,2019-09-29,SD Eibar,RC Celta,2,0,1,15,17,9:9,4:9,https://www.mondefootball.fr/resume/primera-division-2019-2020-sd-eibar-celta-vigo/
8,2019/2020,7,2019-09-29,CD Alavés,RCD Mallorca,2,0,1,13,19,4:7,4:12,https://www.mondefootball.fr/resume/primera-division-2019-2020-cd-alaves-rcd-mallorca/
9,2019/2020,7,2019-09-29,Levante UD,CA Osasuna,1,1,X,11,12,8:9,5:6,https://www.mondefootball.fr/resume/primera-division-2019-2020-levante-ud-ca-osasuna/
10,2019/2020,7,2019-09-29,Sevilla FC,Real Sociedad,3,2,1,6,5,10:7,12:7,https://www.mondefootball.fr/resume/primera-division-2019-2020-sevilla-fc-real-sociedad/
