id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2019/2020,28,2020-06-11,Sevilla FC,Real Betis,2,0,1,3,13,41:29,38:45,https://www.mondefootball.fr/resume/primera-division-2019-2020-sevilla-fc-real-betis/
2,2019/2020,28,2020-06-12,Granada CF,Getafe CF,2,1,1,9,5,35:33,38:27,https://www.mondefootball.fr/resume/primera-division-2019-2020-granada-cf-getafe-cf/
3,2019/2020,28,2020-06-12,Valencia CF,Levante UD,1,1,X,7,12,39:40,33:41,https://www.mondefootball.fr/resume/primera-division-2019-2020-valencia-cf-levante-ud/
4,2019/2020,28,2020-06-13,Espanyol Barcelona,CD Alavés,2,0,1,20,14,25:46,29:39,https://www.mondefootball.fr/resume/primera-division-2019-2020-espanyol-barcelona-cd-alaves/
5,2019/2020,28,2020-06-13,RC Celta,Villarreal CF,0,1,2,17,8,22:35,45:38,https://www.mondefootball.fr/resume/primera-division-2019-2020-celta-vigo-villarreal-cf/
6,2019/2020,28,2020-06-13,CD Leganés,Real Valladolid,1,2,2,19,15,22:41,25:34,https://www.mondefootball.fr/resume/primera-division-2019-2020-cd-leganes-real-valladolid/
7,2019/2020,28,2020-06-13,RCD Mallorca,FC Barcelona,0,4,2,18,1,28:48,67:31,https://www.mondefootball.fr/resume/primera-division-2019-2020-rcd-mallorca-fc-barcelona/
8,2019/2020,28,2020-06-14,Athletic Club,Atlético Madrid,1,1,X,10,6,30:24,32:22,https://www.mondefootball.fr/resume/primera-division-2019-2020-athletic-bilbao-atletico-madrid/
9,2019/2020,28,2020-06-14,Real Madrid,SD Eibar,3,1,1,2,16,52:20,28:44,https://www.mondefootball.fr/resume/primera-division-2019-2020-real-madrid-sd-eibar/
10,2019/2020,28,2020-06-14,Real Sociedad,CA Osasuna,1,1,X,4,11,46:34,35:39,https://www.mondefootball.fr/resume/primera-division-2019-2020-real-sociedad-ca-osasuna/
