id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2019/2020,3,2019-08-30,Sevilla FC,RC Celta,1,1,X,3,10,4:1,3:4,https://www.mondefootball.fr/resume/primera-division-2019-2020-sevilla-fc-celta-vigo/
2,2019/2020,3,2019-08-30,Athletic Club,Real Sociedad,2,0,1,2,11,4:1,2:3,https://www.mondefootball.fr/resume/primera-division-2019-2020-athletic-bilbao-real-sociedad/
3,2019/2020,3,2019-08-31,CA Osasuna,FC Barcelona,2,2,X,6,8,3:2,7:5,https://www.mondefootball.fr/resume/primera-division-2019-2020-ca-osasuna-fc-barcelona/
4,2019/2020,3,2019-08-31,Getafe CF,CD Alavés,1,1,X,17,7,2:3,2:1,https://www.mondefootball.fr/resume/primera-division-2019-2020-getafe-cf-cd-alaves/
5,2019/2020,3,2019-08-31,Levante UD,Real Valladolid,2,0,1,4,13,4:2,3:4,https://www.mondefootball.fr/resume/primera-division-2019-2020-levante-ud-real-valladolid/
6,2019/2020,3,2019-08-31,Real Betis,CD Leganés,2,1,1,15,20,5:8,1:4,https://www.mondefootball.fr/resume/primera-division-2019-2020-real-betis-cd-leganes/
7,2019/2020,3,2019-09-01,Valencia CF,RCD Mallorca,2,0,1,9,14,3:2,2:4,https://www.mondefootball.fr/resume/primera-division-2019-2020-valencia-cf-rcd-mallorca/
8,2019/2020,3,2019-09-01,Atlético Madrid,SD Eibar,3,2,1,1,19,5:2,3:5,https://www.mondefootball.fr/resume/primera-division-2019-2020-atletico-madrid-sd-eibar/
9,2019/2020,3,2019-09-01,Espanyol Barcelona,Granada CF,0,3,2,18,12,0:5,7:5,https://www.mondefootball.fr/resume/primera-division-2019-2020-espanyol-barcelona-granada-cf/
10,2019/2020,3,2019-09-01,Villarreal CF,Real Madrid,2,2,X,16,5,7:8,6:4,https://www.mondefootball.fr/resume/primera-division-2019-2020-villarreal-cf-real-madrid/
