id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2018/2019,23,2019-02-08,Real Valladolid,Villarreal CF,0,0,X,15,19,19:28,23:31,https://www.mondefootball.fr/resume/primera-division-2018-2019-real-valladolid-villarreal-cf/
2,2018/2019,23,2019-02-09,Getafe CF,RC Celta,3,1,1,5,17,28:19,35:39,https://www.mondefootball.fr/resume/primera-division-2018-2019-getafe-cf-celta-vigo/
3,2018/2019,23,2019-02-09,Atlético Madrid,Real Madrid,1,3,2,3,2,33:17,40:27,https://www.mondefootball.fr/resume/primera-division-2018-2019-atletico-madrid-real-madrid/
4,2018/2019,23,2019-02-09,Espanyol Barcelona,Rayo Vallecano,2,1,1,12,18,27:37,27:40,https://www.mondefootball.fr/resume/primera-division-2018-2019-espanyol-barcelona-rayo-vallecano/
5,2018/2019,23,2019-02-09,Girona FC,SD Huesca,0,2,2,16,20,23:33,23:39,https://www.mondefootball.fr/resume/primera-division-2018-2019-girona-fc-sd-huesca/
6,2018/2019,23,2019-02-10,CD Leganés,Real Betis,3,0,1,11,7,25:27,26:29,https://www.mondefootball.fr/resume/primera-division-2018-2019-cd-leganes-real-betis/
7,2018/2019,23,2019-02-10,Valencia CF,Real Sociedad,0,0,X,8,9,24:20,27:25,https://www.mondefootball.fr/resume/primera-division-2018-2019-valencia-cf-real-sociedad/
8,2018/2019,23,2019-02-10,Sevilla FC,SD Eibar,2,2,X,4,10,38:25,31:32,https://www.mondefootball.fr/resume/primera-division-2018-2019-sevilla-fc-sd-eibar/
9,2018/2019,23,2019-02-10,Athletic Club,FC Barcelona,0,0,X,13,1,23:28,60:23,https://www.mondefootball.fr/resume/primera-division-2018-2019-athletic-bilbao-fc-barcelona/
10,2018/2019,23,2019-02-11,CD Alavés,Levante UD,2,0,1,6,14,24:27,32:42,https://www.mondefootball.fr/resume/primera-division-2018-2019-cd-alaves-levante-ud/
