id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,home_position,away_position,home_scored_and_conceded_goals,away_scored_and_conceded_goals,detail_link
1,2012/2013,1,2012-08-18,RC Celta,Málaga CF,0,1,2,16,6,0:1,1:0,https://www.mondefootball.fr/resume/primera-division-2012-2013-celta-vigo-malaga-cf/
2,2012/2013,1,2012-08-18,Sevilla FC,Getafe CF,2,1,1,5,14,2:1,1:2,https://www.mondefootball.fr/resume/primera-division-2012-2013-sevilla-fc-getafe-cf/
3,2012/2013,1,2012-08-18,RCD Mallorca,Espanyol Barcelona,2,1,1,4,13,2:1,1:2,https://www.mondefootball.fr/resume/primera-division-2012-2013-rcd-mallorca-espanyol-barcelona/
4,2012/2013,1,2012-08-19,Athletic Club,Real Betis,3,5,2,18,2,3:5,5:3,https://www.mondefootball.fr/resume/primera-division-2012-2013-athletic-bilbao-real-betis/
5,2012/2013,1,2012-08-19,Real Madrid,Valencia CF,1,1,X,11,12,1:1,1:1,https://www.mondefootball.fr/resume/primera-division-2012-2013-real-madrid-valencia-cf/
6,2012/2013,1,2012-08-19,FC Barcelona,Real Sociedad,5,1,1,1,20,5:1,1:5,https://www.mondefootball.fr/resume/primera-division-2012-2013-fc-barcelona-real-sociedad/
7,2012/2013,1,2012-08-19,Levante UD,Atlético Madrid,1,1,X,10,9,1:1,1:1,https://www.mondefootball.fr/resume/primera-division-2012-2013-levante-ud-atletico-madrid/
8,2012/2013,1,2012-08-20,Deportivo La Coruña,CA Osasuna,2,0,1,3,19,2:0,0:2,https://www.mondefootball.fr/resume/primera-division-2012-2013-deportivo-la-coruna-ca-osasuna/
9,2012/2013,1,2012-08-20,Rayo Vallecano,Granada CF,1,0,1,7,15,1:0,0:1,https://www.mondefootball.fr/resume/primera-division-2012-2013-rayo-vallecano-granada-cf/
10,2012/2013,1,2012-08-20,Real Zaragoza,Real Valladolid,0,1,2,17,8,0:1,1:0,https://www.mondefootball.fr/resume/primera-division-2012-2013-real-zaragoza-real-valladolid/
